mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	I Range	P/W	
2	0	0	1	0	9.769999753189040E-001	-5.5368227E-001	-5.5422425E-001	-9.2740171E-004	1.000000000000000E+000	13	5.1398854E-007
2	0	0	0	0	9.779999752936419E-001	-5.5438250E-001	-5.5473942E-001	-9.4330672E-004	1.000000000000000E+000	13	5.2328943E-007
2	0	0	1	0	9.789999752683798E-001	-5.5498272E-001	-5.5540723E-001	-1.1774277E-003	1.000000000000000E+000	13	6.5395187E-007
2	0	0	0	0	9.799999752431177E-001	-5.5558294E-001	-5.5613220E-001	-1.1392558E-003	1.000000000000000E+000	13	6.3357686E-007
2	0	0	1	0	9.809999752178555E-001	-5.5608314E-001	-5.5651379E-001	-8.1479462E-004	1.000000000000000E+000	13	4.5344444E-007
2	0	0	0	0	9.819999751925934E-001	-5.5658334E-001	-5.5708617E-001	-7.3972321E-004	1.000000000000000E+000	13	4.1208958E-007
2	0	0	1	0	9.829999751673313E-001	-5.5698347E-001	-5.5729604E-001	-7.3018030E-004	1.000000000000000E+000	13	4.0692657E-007
2	0	0	0	0	9.839999751420692E-001	-5.5728358E-001	-5.5781120E-001	-5.3295877E-004	1.000000000000000E+000	13	2.9729037E-007
2	0	0	1	0	9.849999751168070E-001	-5.5758369E-001	-5.5798292E-001	-4.2162402E-004	1.000000000000000E+000	13	2.3525901E-007
2	0	0	0	0	9.859999750915449E-001	-5.5778378E-001	-5.5825001E-001	-2.5621246E-004	1.000000000000000E+000	13	1.4303060E-007
2	0	0	1	0	9.869999750662828E-001	-5.5798382E-001	-5.5826908E-001	-2.8038799E-004	1.000000000000000E+000	13	1.5653195E-007
2	0	0	0	0	9.879999750410207E-001	-5.5798382E-001	-5.5836451E-001	-1.1306782E-004	1.000000000000000E+000	13	6.3133058E-008
2	0	0	1	0	9.889999750157585E-001	-5.5798382E-001	-5.5838358E-001	-6.3444335E-005	1.000000000000000E+000	13	3.5426275E-008
2	0	0	0	0	9.899999749904964E-001	-5.5788380E-001	-5.5830729E-001	-3.5451612E-005	1.000000000000000E+000	13	1.9792894E-008
2	1	0	1	0	9.909999749652343E-001	-5.5768371E-001	-5.5811650E-001	2.0757619E-004	1.000000000000000E+000	13	-1.1585169E-007
2	1	0	0	0	9.919999749399722E-001	-5.5738360E-001	-5.5779213E-001	3.9143756E-004	1.000000000000000E+000	13	-2.1834079E-007
2	1	0	1	0	9.929999749147100E-001	-5.5708349E-001	-5.5756319E-001	4.8177774E-004	1.000000000000000E+000	13	-2.6862153E-007
2	1	0	0	0	9.939999748894479E-001	-5.5668336E-001	-5.5704802E-001	5.1549624E-004	1.000000000000000E+000	13	-2.8715615E-007
2	1	0	1	0	9.949999748641858E-001	-5.5628324E-001	-5.5668551E-001	6.8599742E-004	1.000000000000000E+000	13	-3.8188483E-007
2	1	0	0	0	9.959999748389237E-001	-5.5578303E-001	-5.5599868E-001	5.7402649E-004	1.000000000000000E+000	13	-3.1915798E-007
2	1	0	1	0	9.969999748136615E-001	-5.5528283E-001	-5.5563617E-001	5.6448352E-004	1.000000000000000E+000	13	-3.1364746E-007
2	1	0	0	0	9.979999747883994E-001	-5.5478269E-001	-5.5517823E-001	5.8993144E-004	1.000000000000000E+000	13	-3.2751709E-007
2	1	0	1	0	9.989999747631373E-001	-5.5418247E-001	-5.5456769E-001	5.3012877E-004	1.000000000000000E+000	13	-2.9399229E-007
2	1	0	0	0	9.999999747378752E-001	-5.5358225E-001	-5.5418611E-001	9.2520803E-004	1.000000000000000E+000	13	-5.1273742E-007
2	1	0	1	0	1.000999974712613E+000	-5.5298203E-001	-5.5336571E-001	8.6286059E-004	1.000000000000000E+000	13	-4.7747744E-007
2	1	0	0	0	1.001999974687351E+000	-5.5248183E-001	-5.5288875E-001	6.5673224E-004	1.000000000000000E+000	13	-3.6309987E-007
2	1	0	1	0	1.002999974662089E+000	-5.5188161E-001	-5.5231637E-001	9.6465240E-004	1.000000000000000E+000	13	-5.3279331E-007
2	1	0	0	0	1.003999974636827E+000	-5.5138141E-001	-5.5197293E-001	7.3053135E-004	1.000000000000000E+000	13	-4.0323351E-007
2	1	0	1	0	1.004999974611565E+000	-5.5088127E-001	-5.5122882E-001	6.0901738E-004	1.000000000000000E+000	13	-3.3570794E-007
2	1	0	0	0	1.005999974586302E+000	-5.5048108E-001	-5.5111432E-001	7.2544167E-004	1.000000000000000E+000	13	-3.9980128E-007
2	1	0	1	0	1.006999974561040E+000	-5.5008096E-001	-5.5050379E-001	6.1219838E-004	1.000000000000000E+000	13	-3.3701752E-007
2	1	0	0	0	1.007999974535778E+000	-5.4978085E-001	-5.5021763E-001	4.3279043E-004	1.000000000000000E+000	13	-2.3812892E-007
2	1	0	1	0	1.008999974510516E+000	-5.4958075E-001	-5.4991233E-001	1.2868759E-004	1.000000000000000E+000	13	-7.0766895E-008
2	1	0	0	0	1.009999974485254E+000	-5.4938072E-001	-5.4989326E-001	7.3338320E-005	1.000000000000000E+000	13	-4.0328249E-008
2	1	0	1	0	1.010999974459992E+000	-5.4928064E-001	-5.4989326E-001	9.1788082E-005	1.000000000000000E+000	13	-5.0473648E-008
2	0	0	0	0	1.011999974434730E+000	-5.4918063E-001	-5.4949260E-001	-6.0263344E-005	1.000000000000000E+000	13	3.3114262E-008
2	0	0	1	0	1.012999974409468E+000	-5.4928064E-001	-5.4968339E-001	-5.8990947E-005	1.000000000000000E+000	13	3.2426343E-008
2	0	0	0	0	1.013999974384205E+000	-5.4938072E-001	-5.4989326E-001	-1.1497641E-004	1.000000000000000E+000	13	6.3224753E-008
2	0	0	1	0	1.014999974358943E+000	-5.4958075E-001	-5.5000776E-001	-3.1983230E-004	1.000000000000000E+000	13	1.7591024E-007
2	0	0	0	0	1.015999974333681E+000	-5.4988086E-001	-5.5027485E-001	-2.7402601E-004	1.000000000000000E+000	13	1.5078962E-007
2	0	0	1	0	1.016999974308419E+000	-5.5028105E-001	-5.5063736E-001	-6.6337944E-004	1.000000000000000E+000	13	3.6528149E-007
2	0	0	0	0	1.017999974283157E+000	-5.5068117E-001	-5.5109525E-001	-6.6846900E-004	1.000000000000000E+000	13	3.6839009E-007
2	0	0	1	0	1.018999974257895E+000	-5.5118138E-001	-5.5147684E-001	-6.6401559E-004	1.000000000000000E+000	13	3.6618923E-007
2	0	0	0	0	1.019999974232633E+000	-5.5168152E-001	-5.5222094E-001	-6.5510883E-004	1.000000000000000E+000	13	3.6176482E-007
2	0	0	1	0	1.020999974207371E+000	-5.5228174E-001	-5.5275518E-001	-9.4330672E-004	1.000000000000000E+000	13	5.2141769E-007
2	0	0	0	0	1.021999974182108E+000	-5.5288196E-001	-5.5321306E-001	-1.0024732E-003	1.000000000000000E+000	13	5.5458128E-007
2	0	0	1	0	1.022999974156846E+000	-5.5348217E-001	-5.5395716E-001	-8.6759916E-004	1.000000000000000E+000	13	4.8061275E-007
2	0	0	0	0	1.023999974131584E+000	-5.5418247E-001	-5.5462492E-001	-1.0037456E-003	1.000000000000000E+000	13	5.5670233E-007
2	0	0	1	0	1.024999974106322E+000	-5.5488271E-001	-5.5531180E-001	-9.5730310E-004	1.000000000000000E+000	13	5.3160170E-007
2	0	0	0	0	1.025999974081060E+000	-5.5558294E-001	-5.5599868E-001	-1.0266487E-003	1.000000000000000E+000	13	5.7081530E-007
2	0	0	1	0	1.026999974055798E+000	-5.5618316E-001	-5.5662829E-001	-8.6060091E-004	1.000000000000000E+000	13	4.7903478E-007
2	0	0	0	0	1.027999974030536E+000	-5.5688345E-001	-5.5712432E-001	-9.1022445E-004	1.000000000000000E+000	13	5.0710815E-007
2	0	0	1	0	1.028999974005274E+000	-5.5748367E-001	-5.5777305E-001	-1.1036287E-003	1.000000000000000E+000	13	6.1557432E-007
2	0	0	0	0	1.029999973980011E+000	-5.5808389E-001	-5.5834544E-001	-1.0393726E-003	1.000000000000000E+000	13	5.8032896E-007
2	0	0	1	0	1.030999973954749E+000	-5.5858403E-001	-5.5889875E-001	-7.6008157E-004	1.000000000000000E+000	13	4.2480863E-007
2	0	0	0	0	1.031999973929487E+000	-5.5908424E-001	-5.5939478E-001	-8.0461550E-004	1.000000000000000E+000	13	4.5009770E-007
2	0	0	1	0	1.032999973904225E+000	-5.5948436E-001	-5.5985272E-001	-6.9328077E-004	1.000000000000000E+000	13	3.8813513E-007
2	0	0	0	0	1.033999973878963E+000	-5.5978447E-001	-5.6023425E-001	-6.3093333E-004	1.000000000000000E+000	13	3.5347045E-007
2	0	0	1	0	1.034999973853701E+000	-5.6008458E-001	-5.6052047E-001	-4.2925842E-004	1.000000000000000E+000	13	2.4060813E-007
2	0	0	0	0	1.035999973828439E+000	-5.6028467E-001	-5.6080663E-001	-2.8611376E-004	1.000000000000000E+000	13	1.6045449E-007
2	0	0	1	0	1.036999973803177E+000	-5.6048477E-001	-5.6092113E-001	-3.4146305E-004	1.000000000000000E+000	13	1.9153384E-007
2	0	0	0	0	1.037999973777914E+000	-5.6048477E-001	-5.6099743E-001	-1.6078270E-004	1.000000000000000E+000	13	9.0198682E-008
2	0	0	1	0	1.038999973752652E+000	-5.6048477E-001	-5.6090206E-001	-1.9513740E-004	1.000000000000000E+000	13	1.0945297E-007
2	1	0	0	0	1.039999973727390E+000	-5.6038469E-001	-5.6082577E-001	2.4351046E-005	1.000000000000000E+000	13	-1.3656694E-008
2	1	0	1	0	1.040999973702128E+000	-5.6018466E-001	-5.6044418E-001	1.9994182E-004	1.000000000000000E+000	13	-1.1205623E-007
2	1	0	0	0	1.041999973676866E+000	-5.5988455E-001	-5.6021518E-001	4.4869541E-004	1.000000000000000E+000	13	-2.5136598E-007
2	1	0	1	0	1.042999973651604E+000	-5.5958444E-001	-5.5994809E-001	4.7732436E-004	1.000000000000000E+000	13	-2.6727685E-007
2	1	0	0	0	1.043999973626342E+000	-5.5918425E-001	-5.5979544E-001	5.7020929E-004	1.000000000000000E+000	13	-3.1920055E-007
2	1	0	1	0	1.044999973601080E+000	-5.5878413E-001	-5.5935663E-001	7.0699194E-004	1.000000000000000E+000	13	-3.9546063E-007
2	1	0	0	0	1.045999973575817E+000	-5.5828393E-001	-5.5866975E-001	5.7720754E-004	1.000000000000000E+000	13	-3.2246840E-007
2	1	0	1	0	1.046999973550555E+000	-5.5778378E-001	-5.5821186E-001	6.5100653E-004	1.000000000000000E+000	13	-3.6339958E-007
2	1	0	0	0	1.047999973525293E+000	-5.5728358E-001	-5.5758226E-001	5.7339028E-004	1.000000000000000E+000	13	-3.1971226E-007
2	1	0	1	0	1.048999973500031E+000	-5.5668336E-001	-5.5710524E-001	5.6321110E-004	1.000000000000000E+000	13	-3.1376786E-007
2	1	0	0	0	1.049999973474769E+000	-5.5608314E-001	-5.5678093E-001	9.8246592E-004	1.000000000000000E+000	13	-5.4701832E-007
2	1	0	1	0	1.050999973449507E+000	-5.5548292E-001	-5.5611312E-001	9.0166874E-004	1.000000000000000E+000	13	-5.0142984E-007
2	1	0	0	0	1.051999973424245E+000	-5.5498272E-001	-5.5552167E-001	6.2237756E-004	1.000000000000000E+000	13	-3.4574421E-007
2	1	0	1	0	1.052999973398983E+000	-5.5438250E-001	-5.5483484E-001	7.1526255E-004	1.000000000000000E+000	13	-3.9685258E-007
2	1	0	0	0	1.053999973373720E+000	-5.5388236E-001	-5.5435783E-001	6.7836308E-004	1.000000000000000E+000	13	-3.7605588E-007
2	1	0	1	0	1.054999973348458E+000	-5.5338216E-001	-5.5382359E-001	6.4082735E-004	1.000000000000000E+000	13	-3.5490530E-007
2	1	0	0	0	1.055999973323196E+000	-5.5298203E-001	-5.5355650E-001	7.2162453E-004	1.000000000000000E+000	13	-3.9945996E-007
2	1	0	1	0	1.056999973297934E+000	-5.5258185E-001	-5.5323213E-001	5.3521839E-004	1.000000000000000E+000	13	-2.9610001E-007
2	1	0	0	0	1.057999973272672E+000	-5.5228174E-001	-5.5277425E-001	3.8507555E-004	1.000000000000000E+000	13	-2.1285985E-007
2	1	0	1	0	1.058999973247410E+000	-5.5208170E-001	-5.5252624E-001	6.2522944E-005	1.000000000000000E+000	13	-3.4545568E-008
2	1	0	0	0	1.059999973222148E+000	-5.5188161E-001	-5.5231637E-001	9.2424285E-005	1.000000000000000E+000	13	-5.1047444E-008
2	1	0	1	0	1.060999973196886E+000	-5.5178159E-001	-5.5224001E-001	4.1528401E-005	1.000000000000000E+000	13	-2.2933644E-008
2	0	0	0	0	1.061999973171623E+000	-5.5168152E-001	-5.5208737E-001	-5.5173758E-005	1.000000000000000E+000	13	3.0460736E-008
2	0	0	1	0	1.062999973146361E+000	-5.5178159E-001	-5.5227816E-001	-7.9985497E-005	1.000000000000000E+000	13	4.4174243E-008
2	0	0	0	0	1.063999973121099E+000	-5.5188161E-001	-5.5231637E-001	-1.2197458E-004	1.000000000000000E+000	13	6.7368561E-008
2	0	0	1	0	1.064999973095837E+000	-5.5208170E-001	-5.5262160E-001	-2.9820154E-004	1.000000000000000E+000	13	1.6479261E-007
2	0	0	0	0	1.065999973070575E+000	-5.5238181E-001	-5.5288875E-001	-3.2046848E-004	1.000000000000000E+000	13	1.7718341E-007
2	0	0	1	0	1.066999973045313E+000	-5.5278194E-001	-5.5300319E-001	-5.9530616E-004	1.000000000000000E+000	13	3.2920622E-007
2	0	0	0	0	1.067999973020051E+000	-5.5318207E-001	-5.5355650E-001	-6.3220569E-004	1.000000000000000E+000	13	3.4996157E-007
2	0	0	1	0	1.068999972994789E+000	-5.5368227E-001	-5.5405259E-001	-6.3029706E-004	1.000000000000000E+000	13	3.4921771E-007
2	0	0	0	0	1.069999972969526E+000	-5.5418247E-001	-5.5456769E-001	-6.6528801E-004	1.000000000000000E+000	13	3.6894724E-007
2	0	0	1	0	1.070999972944264E+000	-5.5478269E-001	-5.5517823E-001	-8.9368323E-004	1.000000000000000E+000	13	4.9615346E-007
2	0	0	0	0	1.071999972919002E+000	-5.5538291E-001	-5.5575061E-001	-1.0221953E-003	1.000000000000000E+000	13	5.6808568E-007
2	0	0	1	0	1.072999972893740E+000	-5.5598313E-001	-5.5634207E-001	-9.3058270E-004	1.000000000000000E+000	13	5.1772230E-007
2	0	0	0	0	1.073999972868478E+000	-5.5668336E-001	-5.5712432E-001	-1.0597310E-003	1.000000000000000E+000	13	5.9040190E-007
2	0	0	1	0	1.074999972843216E+000	-5.5738360E-001	-5.5777305E-001	-9.7384420E-004	1.000000000000000E+000	13	5.4318406E-007
2	0	0	0	0	1.075999972817954E+000	-5.5798382E-001	-5.5840266E-001	-8.4405969E-004	1.000000000000000E+000	13	4.7132517E-007
2	0	0	1	0	1.076999972792692E+000	-5.5868411E-001	-5.5912769E-001	-8.7205251E-004	1.000000000000000E+000	13	4.8758869E-007
2	0	0	0	0	1.077999972767429E+000	-5.5938435E-001	-5.5987179E-001	-9.4139815E-004	1.000000000000000E+000	13	5.2706224E-007
2	0	0	1	0	1.078999972742167E+000	-5.5998456E-001	-5.6038690E-001	-1.1424369E-003	1.000000000000000E+000	13	6.4020668E-007
2	0	0	0	0	1.079999972716905E+000	-5.6058478E-001	-5.6095928E-001	-1.0221953E-003	1.000000000000000E+000	13	5.7340998E-007
2	0	0	1	0	1.080999972691643E+000	-5.6108499E-001	-5.6137902E-001	-7.5117481E-004	1.000000000000000E+000	13	4.2169378E-007
2	0	0	0	0	1.081999972666381E+000	-5.6158513E-001	-5.6210405E-001	-8.2052045E-004	1.000000000000000E+000	13	4.6121787E-007
2	0	0	1	0	1.082999972641119E+000	-5.6198531E-001	-5.6244749E-001	-8.1224984E-004	1.000000000000000E+000	13	4.5684789E-007
2	0	0	0	0	1.083999972615857E+000	-5.6228542E-001	-5.6260014E-001	-6.4556586E-004	1.000000000000000E+000	13	3.6319543E-007
2	0	0	1	0	1.084999972590595E+000	-5.6258553E-001	-5.6313431E-001	-3.9681228E-004	1.000000000000000E+000	13	2.2345861E-007
2	0	0	0	0	1.085999972565332E+000	-5.6278557E-001	-5.6315345E-001	-2.6830021E-004	1.000000000000000E+000	13	1.5109418E-007
2	0	0	1	0	1.086999972540070E+000	-5.6298566E-001	-5.6338239E-001	-2.9183956E-004	1.000000000000000E+000	13	1.6441727E-007
2	0	0	0	0	1.087999972514808E+000	-5.6298566E-001	-5.6342053E-001	-1.5887410E-004	1.000000000000000E+000	13	8.9512930E-008
2	0	0	1	0	1.088999972489546E+000	-5.6298566E-001	-5.6330603E-001	-1.1115921E-004	1.000000000000000E+000	13	6.2616650E-008
2	0	0	0	0	1.089999972464284E+000	-5.6288564E-001	-5.6340146E-001	-1.9513740E-004	1.000000000000000E+000	13	1.0994069E-007
2	1	0	1	0	1.090999972439022E+000	-5.6268555E-001	-5.6315345E-001	1.4395635E-004	1.000000000000000E+000	13	-8.1069516E-008
2	1	0	0	0	1.091999972413760E+000	-5.6238544E-001	-5.6284815E-001	4.3088183E-004	1.000000000000000E+000	13	-2.4252105E-007
2	1	0	1	0	1.092999972388498E+000	-5.6208533E-001	-5.6263828E-001	4.0098056E-004	1.000000000000000E+000	13	-2.2560701E-007
2	1	0	0	0	1.093999972363235E+000	-5.6168520E-001	-5.6204683E-001	5.4794236E-004	1.000000000000000E+000	13	-3.0796926E-007
2	1	0	1	0	1.094999972337973E+000	-5.6128502E-001	-5.6177968E-001	6.3382910E-004	1.000000000000000E+000	13	-3.5607232E-007
2	1	0	0	0	1.095999972312711E+000	-5.6078488E-001	-5.6124550E-001	5.8166083E-004	1.000000000000000E+000	13	-3.2645451E-007
2	1	0	1	0	1.096999972287449E+000	-5.6028467E-001	-5.6076849E-001	5.5239577E-004	1.000000000000000E+000	13	-3.0976614E-007
2	1	0	0	0	1.097999972262187E+000	-5.5978447E-001	-5.6034875E-001	6.1537942E-004	1.000000000000000E+000	13	-3.4482710E-007
2	1	0	1	0	1.098999972236925E+000	-5.5918425E-001	-5.5954742E-001	5.8675051E-004	1.000000000000000E+000	13	-3.2831474E-007
2	1	0	0	0	1.099999972211663E+000	-5.5858403E-001	-5.5907041E-001	1.0225463E-003	1.000000000000000E+000	13	-5.7167540E-007
2	1	0	1	0	1.100999972186401E+000	-5.5798382E-001	-5.5853623E-001	8.6413301E-004	1.000000000000000E+000	13	-4.8264957E-007
2	1	0	0	0	1.101999972161138E+000	-5.5748367E-001	-5.5792570E-001	7.2925893E-004	1.000000000000000E+000	13	-4.0687229E-007
2	1	0	1	0	1.102999972135876E+000	-5.5688345E-001	-5.5723882E-001	7.7633763E-004	1.000000000000000E+000	13	-4.3260547E-007
2	1	0	0	0	1.103999972110614E+000	-5.5638325E-001	-5.5683815E-001	7.4643624E-004	1.000000000000000E+000	13	-4.1564417E-007
2	1	0	1	0	1.104999972085352E+000	-5.5588305E-001	-5.5634207E-001	6.8218022E-004	1.000000000000000E+000	13	-3.7952555E-007
2	1	0	0	0	1.105999972060090E+000	-5.5548292E-001	-5.5590326E-001	7.4516388E-004	1.000000000000000E+000	13	-4.1423903E-007
2	1	0	1	0	1.106999972034828E+000	-5.5508280E-001	-5.5544537E-001	5.7402649E-004	1.000000000000000E+000	13	-3.1884036E-007
2	1	0	0	0	1.107999972009566E+000	-5.5478269E-001	-5.5521643E-001	3.9080138E-004	1.000000000000000E+000	13	-2.1697934E-007
2	1	0	1	0	1.108999971984304E+000	-5.5458260E-001	-5.5508286E-001	1.4013916E-004	1.000000000000000E+000	13	-7.7788847E-008
2	1	0	0	0	1.109999971959041E+000	-5.5438250E-001	-5.5483484E-001	1.6622330E-004	1.000000000000000E+000	13	-9.2226479E-008
2	1	0	1	0	1.110999971933779E+000	-5.5428249E-001	-5.5473942E-001	7.1736845E-006	1.000000000000000E+000	13	-3.9795256E-009
2	0	0	0	0	1.111999971908517E+000	-5.5418247E-001	-5.5451047E-001	-9.9071440E-005	1.000000000000000E+000	13	5.4936152E-008
2	0	0	1	0	1.112999971883255E+000	-5.5428249E-001	-5.5464405E-001	-7.9985497E-005	1.000000000000000E+000	13	4.4363478E-008
2	0	0	0	0	1.113999971857993E+000	-5.5438250E-001	-5.5479664E-001	-1.1306782E-004	1.000000000000000E+000	13	6.2729647E-008
2	0	0	1	0	1.114999971832731E+000	-5.5458260E-001	-5.5494928E-001	-3.2619428E-004	1.000000000000000E+000	13	1.8102128E-007
2	0	0	0	0	1.115999971807469E+000	-5.5488271E-001	-5.5525458E-001	-3.6754718E-004	1.000000000000000E+000	13	2.0408226E-007
2	0	0	1	0	1.116999971782207E+000	-5.5528283E-001	-5.5571246E-001	-6.5129163E-004	1.000000000000000E+000	13	3.6193089E-007
2	0	0	0	0	1.117999971756944E+000	-5.5568302E-001	-5.5603683E-001	-6.7610334E-004	1.000000000000000E+000	13	3.7593836E-007
2	0	0	1	0	1.118999971731682E+000	-5.5618316E-001	-5.5647564E-001	-6.0357677E-004	1.000000000000000E+000	13	3.3587577E-007
2	0	0	0	0	1.119999971706420E+000	-5.5668336E-001	-5.5718160E-001	-7.5053860E-004	1.000000000000000E+000	13	4.1818629E-007
2	0	0	1	0	1.120999971681158E+000	-5.5728358E-001	-5.5763948E-001	-8.8859361E-004	1.000000000000000E+000	13	4.9551488E-007
2	0	0	0	0	1.121999971655896E+000	-5.5788380E-001	-5.5828816E-001	-1.1220784E-003	1.000000000000000E+000	13	6.2644307E-007
2	0	0	1	0	1.122999971630634E+000	-5.5848402E-001	-5.5912769E-001	-8.9304708E-004	1.000000000000000E+000	13	4.9932737E-007
2	0	0	0	0	1.123999971605372E+000	-5.5918425E-001	-5.5950928E-001	-1.0349192E-003	1.000000000000000E+000	13	5.7904685E-007
2	0	0	1	0	1.124999971580110E+000	-5.5988455E-001	-5.6031060E-001	-9.5475826E-004	1.000000000000000E+000	13	5.3496120E-007
2	0	0	0	0	1.125999971554847E+000	-5.6048477E-001	-5.6086391E-001	-8.1670331E-004	1.000000000000000E+000	13	4.5805942E-007
2	0	0	1	0	1.126999971529585E+000	-5.6118500E-001	-5.6155074E-001	-8.6569047E-004	1.000000000000000E+000	13	4.8612912E-007
2	0	0	0	0	1.127999971504323E+000	-5.6188524E-001	-5.6229484E-001	-9.3503617E-004	1.000000000000000E+000	13	5.2576598E-007
2	0	0	1	0	1.128999971479061E+000	-5.6248546E-001	-5.6301987E-001	-1.1036287E-003	1.000000000000000E+000	13	6.2136485E-007
2	0	0	0	0	1.129999971453799E+000	-5.6308568E-001	-5.6359226E-001	-1.0393726E-003	1.000000000000000E+000	13	5.8578235E-007
2	0	0	1	0	1.130999971428537E+000	-5.6358588E-001	-5.6420279E-001	-7.5562822E-004	1.000000000000000E+000	13	4.2632755E-007
2	0	0	0	0	1.131999971403275E+000	-5.6408608E-001	-5.6445080E-001	-8.0588786E-004	1.000000000000000E+000	13	4.5488406E-007
2	0	0	1	0	1.132999971378013E+000	-5.6448621E-001	-5.6485146E-001	-8.4278733E-004	1.000000000000000E+000	13	4.7604965E-007
2	0	0	0	0	1.133999971352750E+000	-5.6478631E-001	-5.6523305E-001	-6.0039578E-004	1.000000000000000E+000	13	3.3936354E-007
2	0	0	1	0	1.134999971327488E+000	-5.6508642E-001	-5.6555742E-001	-4.2671361E-004	1.000000000000000E+000	13	2.4133104E-007
2	0	0	0	0	1.135999971302226E+000	-5.6528652E-001	-5.6559557E-001	-2.4348848E-004	1.000000000000000E+000	13	1.3771600E-007
2	0	0	1	0	1.136999971276964E+000	-5.6548655E-001	-5.6590086E-001	-2.9565676E-004	1.000000000000000E+000	13	1.6731242E-007
2	0	0	0	0	1.137999971251702E+000	-5.6548655E-001	-5.6586272E-001	-1.1561260E-004	1.000000000000000E+000	13	6.5420863E-008
2	0	0	1	0	1.138999971226440E+000	-5.6548655E-001	-5.6597716E-001	-1.1370402E-004	1.000000000000000E+000	13	6.4353877E-008
2	0	0	0	0	1.139999971201178E+000	-5.6538653E-001	-5.6582451E-001	-1.9831839E-004	1.000000000000000E+000	13	1.1221341E-007
2	1	0	1	0	1.140999971175916E+000	-5.6518644E-001	-5.6550020E-001	1.8340065E-004	1.000000000000000E+000	13	-1.0371311E-007
2	1	0	0	0	1.141999971150653E+000	-5.6488633E-001	-5.6536663E-001	4.2388370E-004	1.000000000000000E+000	13	-2.3964969E-007
2	1	0	1	0	1.142999971125391E+000	-5.6458622E-001	-5.6496596E-001	4.8114156E-004	1.000000000000000E+000	13	-2.7182861E-007
2	1	0	0	0	1.143999971100129E+000	-5.6418610E-001	-5.6462252E-001	5.2440300E-004	1.000000000000000E+000	13	-2.9608975E-007
2	1	0	1	0	1.144999971074867E+000	-5.6378597E-001	-5.6426001E-001	6.5355131E-004	1.000000000000000E+000	13	-3.6877287E-007
2	1	0	0	0	1.145999971049605E+000	-5.6328577E-001	-5.6368762E-001	5.4285279E-004	1.000000000000000E+000	13	-3.0599941E-007
2	1	0	1	0	1.146999971024343E+000	-5.6278557E-001	-5.6321067E-001	5.8547803E-004	1.000000000000000E+000	13	-3.2974748E-007
2	1	0	0	0	1.147999970999081E+000	-5.6228542E-001	-5.6269550E-001	6.7072868E-004	1.000000000000000E+000	13	-3.7741600E-007
2	1	0	1	0	1.148999970973819E+000	-5.6168520E-001	-5.6206590E-001	4.9513794E-004	1.000000000000000E+000	13	-2.7830015E-007
2	1	0	0	0	1.149999970948556E+000	-5.6108499E-001	-5.6162709E-001	1.0009157E-003	1.000000000000000E+000	13	-5.6214134E-007
2	1	0	1	0	1.150999970923294E+000	-5.6048477E-001	-5.6095928E-001	8.5331767E-004	1.000000000000000E+000	13	-4.7867644E-007
